stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:Quay:107528,Skipavika,60.170955,5.344205,,,NSR:StopPlace:62332,,700,
NSR:Quay:107529,Storamyra,60.162035,5.413620,,,NSR:StopPlace:62333,,700,
NSR:Quay:107530,Storamyra,60.161875,5.413430,,,NSR:StopPlace:62333,,700,
NSR:Quay:107674,Sandbrekkdalen,60.310690,5.433466,,,NSR:StopPlace:62446,,700,
NSR:Quay:107675,Sandbrekkdalen,60.310736,5.433917,,,NSR:StopPlace:62446,,700,
NSR:Quay:107883,Nyheim,59.492968,5.325368,,,NSR:StopPlace:62538,,700,
NSR:Quay:107884,Nyheim,59.492776,5.324711,,,NSR:StopPlace:62538,,700,
NSR:Quay:108004,Djupedalstangen,59.813574,5.166066,,,NSR:StopPlace:62589,,700,
NSR:Quay:108005,Djupedalstangen,59.813498,5.166066,,,NSR:StopPlace:62589,,700,
NSR:Quay:108144,Skogvegen,59.863942,5.748665,,,NSR:StopPlace:62667,,700,
NSR:Quay:108145,Skogvegen,59.863897,5.748677,,,NSR:StopPlace:62667,,700,
NSR:Quay:108245,Digernesvegen,59.759027,5.447060,,,NSR:StopPlace:30155,,700,
NSR:Quay:108246,Hatlandsmyro,59.759370,5.449868,,,NSR:StopPlace:30152,,700,
NSR:Quay:108422,Bekkjarvik båtkai,60.007630,5.205187,,,NSR:StopPlace:29408,,1000,
NSR:Quay:108832,Haukanes,60.498749,6.675147,,,NSR:StopPlace:63078,,700,
NSR:Quay:108833,Haukanes,60.498744,6.674945,,,NSR:StopPlace:63078,,700,
NSR:Quay:108889,Skogsskiftet terminal,60.269447,5.073503,,,NSR:StopPlace:29417,,700,G
NSR:Quay:108890,Skogsskiftet terminal,60.269736,5.073825,,,NSR:StopPlace:29417,,700,E
NSR:Quay:108891,Skogsskiftet terminal,60.269713,5.074090,,,NSR:StopPlace:29417,,700,D
NSR:Quay:108892,Skogsskiftet terminal,60.269599,5.073908,,,NSR:StopPlace:29417,,700,C
NSR:Quay:108893,Skogsskiftet terminal,60.269485,5.073696,,,NSR:StopPlace:29417,,700,B
NSR:Quay:108920,Øvre Godvik i Leirvikåsen,60.376793,5.205454,,,NSR:StopPlace:30207,,700,
NSR:Quay:108963,Øvre Li,60.620545,5.381129,,,NSR:StopPlace:63144,,700,
NSR:Quay:108964,Øvre Li,60.620645,5.380994,,,NSR:StopPlace:63144,,700,
NSR:Quay:108976,Skjelangervegen 962,60.598974,4.970407,,,NSR:StopPlace:63146,,700,
NSR:Quay:108977,Skjelangervegen 962,60.598466,4.971421,,,NSR:StopPlace:63146,,700,
NSR:Quay:108978,Seljehøyen,60.598599,5.008128,,,NSR:StopPlace:63147,,700,
NSR:Quay:108979,Seljehøyen,60.598533,5.007877,,,NSR:StopPlace:63147,,700,
NSR:Quay:109010,Hammarslandsdalen,60.262507,5.074779,,,NSR:StopPlace:63163,,700,
NSR:Quay:109011,Hammarslandsdalen,60.260509,5.072587,,,NSR:StopPlace:63163,,700,
NSR:Quay:109162,Stongafjellsbakken,60.406706,5.208059,,,NSR:StopPlace:59985,,700,
NSR:Quay:109163,Spildepollen,60.240778,5.043256,Telavågvegen,,NSR:StopPlace:29614,,700,
NSR:Quay:109252,Haugland,60.288282,5.474094,,,NSR:StopPlace:63285,,700,
NSR:Quay:109253,Haugland,60.288163,5.473799,,,NSR:StopPlace:63285,,700,
NSR:Quay:109338,Krossmyra,60.472709,5.538831,,,NSR:StopPlace:63332,,700,
NSR:Quay:109339,Krossmyra,60.472230,5.538236,,,NSR:StopPlace:63332,,700,
NSR:Quay:109480,Gjuvet,59.958118,6.577887,,,NSR:StopPlace:30937,,700,
NSR:Quay:27422,Sekshus,60.530960,8.156840,,,NSR:StopPlace:15803,,700,
NSR:Quay:27428,Tuftelia,60.528560,8.143420,,,NSR:StopPlace:15806,,700,
NSR:Quay:27429,Tuftelia,60.528500,8.143730,,,NSR:StopPlace:15806,,700,
NSR:Quay:27436,Rennedalen,60.501330,8.081860,,,NSR:StopPlace:15811,,700,
NSR:Quay:27437,Rennedalen,60.501320,8.081180,,,NSR:StopPlace:15811,,700,
NSR:Quay:27442,Ustaoset Fjellstue,60.498200,8.071190,,,NSR:StopPlace:15814,,700,
NSR:Quay:27443,Ustaoset Fjellstue,60.498370,8.072130,,,NSR:StopPlace:15814,,700,
NSR:Quay:27448,Ustaoset,60.498940,8.040980,,,NSR:StopPlace:15817,,700,
NSR:Quay:27449,Ustaoset,60.498870,8.040990,,,NSR:StopPlace:15817,,700,
NSR:Quay:27458,Guristøl,60.509480,7.922430,,,NSR:StopPlace:15822,,700,
NSR:Quay:27459,Guristøl,60.509290,7.921320,,,NSR:StopPlace:15822,,700,
NSR:Quay:27464,Karistøltangen,60.504250,7.910360,,,NSR:StopPlace:15825,,700,
NSR:Quay:27465,Karistøltangen,60.504190,7.909810,,,NSR:StopPlace:15825,,700,
NSR:Quay:27470,Haugastøl Turistsenter,60.512560,7.852120,,,NSR:StopPlace:15828,,700,
NSR:Quay:27471,Haugastøl Turistsenter,60.512590,7.852630,,,NSR:StopPlace:15828,,700,
NSR:Quay:27598,Storhovda,60.518480,8.118460,,,NSR:StopPlace:15897,,700,
NSR:Quay:27599,Storhovda,60.518890,8.118870,,,NSR:StopPlace:15897,,700,
NSR:Quay:44812,Tveit,59.605584,5.851239,,,NSR:StopPlace:25840,,700,
NSR:Quay:44816,Tveit,59.605529,5.850386,,,NSR:StopPlace:25840,,700,
NSR:Quay:44843,Haglandsvegen,59.463215,5.277442,,,NSR:StopPlace:25859,,700,
NSR:Quay:44847,Haglandsvegen,59.462487,5.275181,,,NSR:StopPlace:25859,,700,
NSR:Quay:44913,Dørheim,59.604248,5.840062,,,NSR:StopPlace:25907,,700,B
NSR:Quay:45008,Saltveit skole,59.468257,5.286173,,,NSR:StopPlace:25966,,700,
NSR:Quay:45009,Saltveit skole,59.468197,5.285070,,,NSR:StopPlace:25966,,700,
NSR:Quay:45123,Utbjoa hurtigbåtkai,59.678407,5.615551,,,NSR:StopPlace:26043,,1000,
NSR:Quay:45139,Haugane,59.603837,5.827944,,,NSR:StopPlace:26046,,700,
NSR:Quay:45143,Haugane vest,59.604085,5.820361,,,NSR:StopPlace:26048,,700,
NSR:Quay:45148,Haugane øst,59.603720,5.835213,,,NSR:StopPlace:26052,,700,A
NSR:Quay:45149,Haugane øst,59.603760,5.834127,,,NSR:StopPlace:26052,,700,B
NSR:Quay:45228,Haugesund sjukehus,59.409411,5.280521,,,NSR:StopPlace:26100,,700,A
NSR:Quay:45229,Haugesund sjukehus,59.409592,5.280779,,,NSR:StopPlace:26100,,700,B
NSR:Quay:45311,Vardafjellhallen,59.410691,5.290448,,,NSR:StopPlace:26153,,700,B
NSR:Quay:45312,Vardafjellhallen,59.410392,5.291033,,,NSR:StopPlace:26153,,700,A
NSR:Quay:45324,Havnaberg seniorsenter,59.417328,5.263288,,,NSR:StopPlace:26161,,700,B
NSR:Quay:45606,Skillebekkgata,59.422554,5.265681,,,NSR:StopPlace:26357,,700,B
NSR:Quay:45715,Hiksdal,59.610982,5.869655,,,NSR:StopPlace:26433,,700,B
NSR:Quay:45716,Hiksdal,59.611003,5.872262,,,NSR:StopPlace:26433,,700,A
NSR:Quay:45759,Skoglandskrysset,59.458018,5.269178,,,NSR:StopPlace:26464,,700,
NSR:Quay:45760,Skoglandskrysset,59.458103,5.269017,,,NSR:StopPlace:26464,,700,
NSR:Quay:45930,Skudenesgata,59.398746,5.285330,,,NSR:StopPlace:26570,,700,
NSR:Quay:46404,Ølen hurtigbåtkai,59.606274,5.806942,,,NSR:StopPlace:26883,,1000,
NSR:Quay:46412,Ølen skule,59.604518,5.813243,,,NSR:StopPlace:26889,,700,
NSR:Quay:46414,Ølen bussterminal,59.605954,5.805682,,,NSR:StopPlace:26891,,700,1
NSR:Quay:46418,Ølen vgs.,59.606752,5.814954,,,NSR:StopPlace:26894,,700,
NSR:Quay:46509,Høgastøl,59.441363,5.267880,,,NSR:StopPlace:26954,,700,
NSR:Quay:46534,Kalland,59.472594,5.328307,,,NSR:StopPlace:26972,,700,
NSR:Quay:47004,Lotheparken,59.421701,5.267625,,,NSR:StopPlace:27250,,700,A
NSR:Quay:47309,Viksevegen,59.473501,5.296644,,,NSR:StopPlace:27448,,700,
NSR:Quay:47310,Viksevegen,59.473433,5.297140,,,NSR:StopPlace:27448,,700,
NSR:Quay:47436,Karmsund vgs.,59.400810,5.284156,,,NSR:StopPlace:27531,,700,
NSR:Quay:47636,Søre Våge sør,59.479687,5.305387,,,NSR:StopPlace:27656,,700,
NSR:Quay:47646,Sørhauggata terminal,59.411354,5.272362,,,NSR:StopPlace:27663,,700,
NSR:Quay:47649,Sørhauggata/Torggata,59.414165,5.268634,,,NSR:StopPlace:27666,,700,
NSR:Quay:47841,Kvala,59.433940,5.263234,,,NSR:StopPlace:27790,,700,
NSR:Quay:47842,Kvala,59.434299,5.262923,,,NSR:StopPlace:27790,,700,
NSR:Quay:47845,Kvalatre,59.436673,5.264457,,,NSR:StopPlace:27792,,700,
NSR:Quay:47846,Kvalatre,59.436639,5.264889,,,NSR:StopPlace:27792,,700,
NSR:Quay:47912,Tinghuset,59.410164,5.273926,,,NSR:StopPlace:27831,,700,
NSR:Quay:47992,Oppheim,59.616786,5.877763,,,NSR:StopPlace:27880,,700,A
NSR:Quay:47995,Oppheim,59.616008,5.876511,,,NSR:StopPlace:27880,,700,B
NSR:Quay:48076,Orshaugen,59.396864,5.287948,,,NSR:StopPlace:27931,,700,B
NSR:Quay:48362,Amanda terminal,59.395077,5.330096,,,NSR:StopPlace:28109,,700,1
NSR:Quay:48445,Fagerheim,59.445374,5.264793,,,NSR:StopPlace:28161,,700,
NSR:Quay:48446,Fagerheim,59.445649,5.265018,,,NSR:StopPlace:28161,,700,
NSR:Quay:48526,Fikse,59.622350,5.885166,,,NSR:StopPlace:28210,,700,
NSR:Quay:48527,Fikse,59.622204,5.884839,,,NSR:StopPlace:28210,,700,
NSR:Quay:48822,Rekavikgata,59.424196,5.265479,,,NSR:StopPlace:28401,,700,
NSR:Quay:49054,Gard,59.426168,5.264986,,,NSR:StopPlace:28550,,700,B
NSR:Quay:49055,Gard,59.426046,5.265254,,,NSR:StopPlace:28550,,700,A
NSR:Quay:49338,Bytunet,59.414494,5.266821,,,NSR:StopPlace:28730,,700,
NSR:Quay:49463,Dukkelunden,59.429860,5.263005,,,NSR:StopPlace:28810,,700,
NSR:Quay:49464,Dukkelunden,59.430130,5.263151,,,NSR:StopPlace:28810,,700,
NSR:Quay:49476,Dørheim,59.604279,5.841025,,,NSR:StopPlace:25907,,700,A
NSR:Quay:49501,Skinstø,60.469404,5.297650,,,NSR:StopPlace:28836,,700,
NSR:Quay:49502,Barkaleitet,60.462740,5.328918,,,NSR:StopPlace:28837,,700,
NSR:Quay:49503,Barkaleitet,60.462418,5.329611,,,NSR:StopPlace:28837,,700,
NSR:Quay:49504,Barmen,60.127804,5.130330,,,NSR:StopPlace:28834,,700,
NSR:Quay:49505,Ulveraker sør,59.674390,5.470317,,,NSR:StopPlace:28835,,700,
NSR:Quay:49506,Barmen,60.127728,5.129948,,,NSR:StopPlace:28834,,700,
NSR:Quay:49507,Ulveraker sør,59.673900,5.469603,,,NSR:StopPlace:28835,,700,
NSR:Quay:49508,Barmen,60.368114,5.734573,,,NSR:StopPlace:28838,,700,
NSR:Quay:49509,Barmen,60.368130,5.733823,,,NSR:StopPlace:28838,,700,
NSR:Quay:49510,Barmen nord,60.368310,5.742847,,,NSR:StopPlace:28839,,700,
NSR:Quay:49511,Barmen nord,60.368317,5.744291,,,NSR:StopPlace:28839,,700,
NSR:Quay:49512,Tysse sør,60.372627,5.751689,,,NSR:StopPlace:28840,,700,
NSR:Quay:49513,Tysse sør,60.372566,5.751959,,,NSR:StopPlace:28840,,700,
NSR:Quay:49514,Tysse ytre,60.374960,5.754678,,,NSR:StopPlace:28841,,700,
NSR:Quay:49515,Tysse ytre,60.374874,5.754917,,,NSR:StopPlace:28841,,700,
NSR:Quay:49516,Rollandslia,60.460323,5.329161,,,NSR:StopPlace:28842,,700,
NSR:Quay:49517,Tysse ytre,60.375755,5.756307,,,NSR:StopPlace:28841,,700,
NSR:Quay:49518,Rollandslia,60.460354,5.329285,,,NSR:StopPlace:28842,,700,
NSR:Quay:49519,Tysse bru,60.374250,5.759649,,,NSR:StopPlace:28843,,700,
NSR:Quay:49520,Tysse bru,60.374250,5.759894,,,NSR:StopPlace:28843,,700,
NSR:Quay:49521,Tysse indre,60.376550,5.761599,,,NSR:StopPlace:28844,,700,
NSR:Quay:49522,Tysse indre,60.376717,5.761903,,,NSR:StopPlace:28844,,700,
NSR:Quay:49523,Tysse ved brannstasjon,60.380352,5.764159,,,NSR:StopPlace:28845,,700,
NSR:Quay:49524,Tysse ved brannstasjon,60.379650,5.764443,,,NSR:StopPlace:28845,,700,
NSR:Quay:49525,Haugland,60.156544,5.435599,,,NSR:StopPlace:28846,,700,
NSR:Quay:49526,Haugland,60.156230,5.435268,,,NSR:StopPlace:28846,,700,
NSR:Quay:49527,Haga kyrkje,60.385994,5.767483,,,NSR:StopPlace:28847,,700,
NSR:Quay:49528,Haga kyrkje,60.386047,5.767156,,,NSR:StopPlace:28847,,700,
NSR:Quay:49529,Haga sjukeheim,60.387375,5.767369,,,NSR:StopPlace:28848,,700,
NSR:Quay:49530,Haga sjukeheim,60.387470,5.767686,,,NSR:StopPlace:28848,,700,
NSR:Quay:49531,Samnanger ungdomsskule,60.372917,5.761099,,,NSR:StopPlace:28849,,700,
NSR:Quay:49533,Rolland,60.473045,5.528414,,,NSR:StopPlace:28851,,700,
NSR:Quay:49534,Rolland,60.472542,5.528738,,,NSR:StopPlace:28851,,700,
NSR:Quay:49535,Ulland,60.378806,5.801028,,,NSR:StopPlace:28852,,700,
NSR:Quay:49536,Ulland,60.378652,5.802932,,,NSR:StopPlace:28852,,700,
NSR:Quay:49537,Frøland snuplass,60.377148,5.807656,,,NSR:StopPlace:28853,,700,
NSR:Quay:49538,Haugland,60.102941,5.223787,,,NSR:StopPlace:28854,,700,
NSR:Quay:49539,Haugland,60.102813,5.223522,,,NSR:StopPlace:28854,,700,
NSR:Quay:49540,Frøland kryss Kvitingen,60.377513,5.810601,,,NSR:StopPlace:28855,,700,
NSR:Quay:49541,Frøland kryss Kvitingen,60.377315,5.807355,,,NSR:StopPlace:28855,,700,
NSR:Quay:49542,Frøland gamle skule,60.378130,5.808118,,,NSR:StopPlace:28856,,700,
NSR:Quay:49543,Frøland gamle skule,60.378178,5.808275,,,NSR:StopPlace:28856,,700,
NSR:Quay:49544,Øvre Langeland,60.403206,5.791482,,,NSR:StopPlace:28857,,700,
NSR:Quay:49545,Øvre Langeland,60.403200,5.791301,,,NSR:StopPlace:28857,,700,
NSR:Quay:49546,Toveien,60.396362,5.785994,,,NSR:StopPlace:28858,,700,
NSR:Quay:49547,Toveien,60.396408,5.786297,,,NSR:StopPlace:28858,,700,
NSR:Quay:49548,Langeland snuplass,60.393276,5.781398,,,NSR:StopPlace:28859,,700,
NSR:Quay:49549,Mørkhølen,60.390580,5.839870,,,NSR:StopPlace:28861,,700,
NSR:Quay:49550,Rolland,60.405525,5.449812,,,NSR:StopPlace:28860,,700,
NSR:Quay:49551,Mørkhølen,60.390610,5.840210,,,NSR:StopPlace:28861,,700,
NSR:Quay:49552,Rolland,60.406116,5.449342,,,NSR:StopPlace:28860,,700,
NSR:Quay:49553,Storli,60.381060,5.875269,,,NSR:StopPlace:28862,,700,
NSR:Quay:49554,Haugland,60.694798,4.932905,,,NSR:StopPlace:28863,,700,
NSR:Quay:49555,Storli,60.381640,5.877432,,,NSR:StopPlace:28862,,700,
NSR:Quay:49556,Haugland,60.694695,4.932763,,,NSR:StopPlace:28863,,700,
NSR:Quay:49557,Eikedalen vest,60.384190,5.896130,,,NSR:StopPlace:28864,,700,
NSR:Quay:49558,Eikedalen vest,60.384346,5.896014,,,NSR:StopPlace:28864,,700,
NSR:Quay:49559,Kvamshaug,60.390446,5.907525,,,NSR:StopPlace:28865,,700,
NSR:Quay:49560,Kvamshaug,60.390747,5.908647,,,NSR:StopPlace:28865,,700,
NSR:Quay:49561,Eikedalen aust,60.389160,5.904999,,,NSR:StopPlace:28866,,700,
NSR:Quay:49562,Eikedalen aust,60.389328,5.905129,,,NSR:StopPlace:28866,,700,
NSR:Quay:49563,Eikedalen Skisenter,60.396205,5.914668,,,NSR:StopPlace:28867,,700,
NSR:Quay:49564,Eikedalen Skisenter,60.395408,5.914271,,,NSR:StopPlace:28867,,700,
NSR:Quay:49565,Sævill,60.335620,5.690686,,,NSR:StopPlace:28868,,700,
NSR:Quay:49566,Sævill,60.335014,5.690200,,,NSR:StopPlace:28868,,700,
NSR:Quay:49567,Øpstebø,60.347656,5.690413,,,NSR:StopPlace:28869,,700,
NSR:Quay:49568,Øpstebø,60.347553,5.690207,,,NSR:StopPlace:28869,,700,
NSR:Quay:49569,Haugland,59.817940,5.489949,,,NSR:StopPlace:28870,,700,
NSR:Quay:49570,Rolland snuplass,60.457250,5.330404,,,NSR:StopPlace:28871,,700,
NSR:Quay:49571,Sandvik sør,60.354304,5.689384,,,NSR:StopPlace:28872,,700,
NSR:Quay:49572,Sandvik sør,60.354007,5.689561,,,NSR:StopPlace:28872,,700,
NSR:Quay:49573,Sandvik nord,60.358584,5.692755,,,NSR:StopPlace:28873,,700,
NSR:Quay:49574,Sandvik nord,60.358035,5.692289,,,NSR:StopPlace:28873,,700,
NSR:Quay:49575,Gaupholm,60.365482,5.694981,,,NSR:StopPlace:28874,,700,
NSR:Quay:49576,Gaupholm,60.364550,5.694232,,,NSR:StopPlace:28874,,700,
NSR:Quay:49577,Gaupholm Camping,60.367300,5.702854,,,NSR:StopPlace:28875,,700,
NSR:Quay:49578,Gaupholm Camping,60.367367,5.702094,,,NSR:StopPlace:28875,,700,
NSR:Quay:49579,Gullgruven,60.472729,5.333894,,,NSR:StopPlace:28876,,700,
NSR:Quay:49580,Utskot kryss gamlevei,60.354353,5.688509,,,NSR:StopPlace:28877,,700,
NSR:Quay:49581,Haugland,59.672630,5.459950,,,NSR:StopPlace:28878,,700,
NSR:Quay:49582,Gullgruven,60.473119,5.333999,,,NSR:StopPlace:28876,,700,
NSR:Quay:49583,Haugland,59.672413,5.459309,,,NSR:StopPlace:28878,,700,
NSR:Quay:49584,Yndestad,60.339300,5.665694,,,NSR:StopPlace:28879,,700,
NSR:Quay:49585,Utskot snuplass,60.335106,5.657906,,,NSR:StopPlace:28880,,700,
NSR:Quay:49586,Tømmernes,60.249863,5.441223,,,NSR:StopPlace:28881,,700,
NSR:Quay:49587,Tømmernes,60.249252,5.441157,,,NSR:StopPlace:28881,,700,
NSR:Quay:49588,Gåssandskiftet,60.240432,5.442932,,,NSR:StopPlace:28882,,700,
NSR:Quay:49589,Gåssandskiftet,60.241096,5.442532,,,NSR:StopPlace:28882,,700,
NSR:Quay:49590,Søfteland,60.237420,5.442988,,,NSR:StopPlace:28883,,700,
NSR:Quay:49592,Søfteland,60.238483,5.442717,,,NSR:StopPlace:28883,,700,
NSR:Quay:49593,Vihovda,59.667645,5.463975,,,NSR:StopPlace:28884,,700,
NSR:Quay:49595,Søfteland skule,60.236122,5.451447,,,NSR:StopPlace:28886,,700,
NSR:Quay:49596,Salhusvegen,60.471643,5.326642,,,NSR:StopPlace:28885,,700,
NSR:Quay:49597,Søfteland skule,60.236030,5.449873,,,NSR:StopPlace:28886,,700,
NSR:Quay:49598,Storestraumen,60.230164,5.458035,,,NSR:StopPlace:28887,,700,
NSR:Quay:49599,Storestraumen,60.230350,5.455341,,,NSR:StopPlace:28887,,700,
NSR:Quay:49600,Hetleflåttre,60.220800,5.450308,,,NSR:StopPlace:28888,,700,
NSR:Quay:49601,Hetleflåttre,60.220270,5.449047,,,NSR:StopPlace:28888,,700,
NSR:Quay:49602,Hetleflåten,60.214400,5.443432,,,NSR:StopPlace:28889,,700,
NSR:Quay:49603,Hetleflåten,60.213573,5.443188,,,NSR:StopPlace:28889,,700,
NSR:Quay:49604,Grønnersleite,59.659640,5.470814,,,NSR:StopPlace:28890,,700,
NSR:Quay:49605,Grønnersleite,59.660385,5.470524,,,NSR:StopPlace:28890,,700,
NSR:Quay:49606,Leirvågen nord,60.226364,5.373637,,,NSR:StopPlace:28891,,700,
NSR:Quay:49607,Leirvågen nord,60.226627,5.373227,,,NSR:StopPlace:28891,,700,
NSR:Quay:49608,Ulset,60.473763,5.322854,,,NSR:StopPlace:28892,,700,
NSR:Quay:49609,Ulset,60.473032,5.323757,,,NSR:StopPlace:28892,,700,
NSR:Quay:49610,Leirvågen,60.224857,5.374755,,,NSR:StopPlace:28893,,700,
NSR:Quay:49611,Leirvågen,60.225048,5.374880,,,NSR:StopPlace:28893,,700,
NSR:Quay:49612,Sperrevika nord,60.222885,5.376163,,,NSR:StopPlace:28894,,700,
NSR:Quay:49613,Sperrevika nord,60.222847,5.375954,,,NSR:StopPlace:28894,,700,
NSR:Quay:49614,Sperrevika,60.222106,5.381509,,,NSR:StopPlace:28895,,700,
NSR:Quay:49615,Sperrevika,60.222550,5.381809,,,NSR:StopPlace:28895,,700,
NSR:Quay:49616,Nordstraumen,60.220100,5.383449,,,NSR:StopPlace:28896,,700,
NSR:Quay:49617,Nordstraumen,60.220528,5.382209,,,NSR:StopPlace:28896,,700,
NSR:Quay:49618,Flåtene,59.656440,5.477189,,,NSR:StopPlace:28897,,700,
NSR:Quay:49619,Flåtene,59.655544,5.477631,,,NSR:StopPlace:28897,,700,
NSR:Quay:49620,Hatvik ferjekai,60.208298,5.536315,,,NSR:StopPlace:28898,,700,
NSR:Quay:49621,Ulsetstemma,60.478766,5.313051,,,NSR:StopPlace:28899,,700,
NSR:Quay:49622,Ulsetstemma,60.479989,5.310243,,,NSR:StopPlace:28899,,700,
NSR:Quay:49623,Ulvenskiftet,60.207905,5.447884,,,NSR:StopPlace:28900,,700,
NSR:Quay:49624,Ulvenskiftet,60.208664,5.447567,,,NSR:StopPlace:28900,,700,
NSR:Quay:49625,Tøsdalskiftet,60.205060,5.450920,,,NSR:StopPlace:28901,,700,B
NSR:Quay:49626,Tøsdalskiftet,60.205270,5.450287,,,NSR:StopPlace:28901,,700,A
NSR:Quay:49627,Flåten,60.201567,5.455922,,,NSR:StopPlace:28902,,700,
NSR:Quay:49628,Flåten,60.202877,5.454838,,,NSR:StopPlace:28902,,700,
NSR:Quay:49629,Nedre Vihovda,59.666885,5.459022,,,NSR:StopPlace:28903,,700,
NSR:Quay:49630,Nedre Vihovda,59.666985,5.458937,,,NSR:StopPlace:28903,,700,
NSR:Quay:49631,Flåten sør,60.197418,5.460106,,,NSR:StopPlace:28904,,700,
NSR:Quay:49632,Flåten sør,60.198668,5.458676,,,NSR:StopPlace:28904,,700,
NSR:Quay:49633,Liakroken skole,60.465020,5.349212,,,NSR:StopPlace:28905,,700,
NSR:Quay:49634,Kuven,60.192488,5.463984,,,NSR:StopPlace:28906,,700,
NSR:Quay:49635,Kuven,60.193781,5.462941,,,NSR:StopPlace:28906,,700,
NSR:Quay:49636,Fjellheim,60.188377,5.466180,,,NSR:StopPlace:28907,,700,
NSR:Quay:49637,Fjellheim,60.189190,5.465472,,,NSR:StopPlace:28907,,700,
NSR:Quay:49638,Solstrandveg,60.188133,5.477822,,,NSR:StopPlace:28908,,700,
NSR:Quay:49639,Solstrandveg,60.188445,5.478895,,,NSR:StopPlace:28908,,700,
NSR:Quay:49640,Ørevik bedehus,59.663470,5.452562,,,NSR:StopPlace:28909,,700,
NSR:Quay:49641,Ørevik bedehus,59.663216,5.452387,,,NSR:StopPlace:28909,,700,
NSR:Quay:49642,Barkaleitet snuplass,60.458910,5.333894,,,NSR:StopPlace:28910,,700,
NSR:Quay:49643,Osøyro terminal,60.185226,5.468964,,,NSR:StopPlace:28911,,700,B
NSR:Quay:49644,Osøyro terminal,60.185375,5.469120,,,NSR:StopPlace:28911,,700,A
NSR:Quay:49645,Bø,60.192603,5.490063,,,NSR:StopPlace:28912,,700,
NSR:Quay:49646,Bø,60.192273,5.489267,,,NSR:StopPlace:28912,,700,
NSR:Quay:49647,Bøtræ,60.194122,5.496498,,,NSR:StopPlace:28913,,700,
NSR:Quay:49648,Bøtræ,60.194030,5.495495,,,NSR:StopPlace:28913,,700,
NSR:Quay:49649,Straumøy kryss,59.654472,5.452155,,,NSR:StopPlace:28914,,700,
NSR:Quay:49650,Straumøy kryss,59.654533,5.451969,,,NSR:StopPlace:28914,,700,
NSR:Quay:49651,Klyva,60.194940,5.500850,,,NSR:StopPlace:28916,,700,
NSR:Quay:49652,Slettebakken Tellevikvegen,60.509290,5.274817,,,NSR:StopPlace:28915,,700,
NSR:Quay:49653,Klyva,60.195004,5.501944,,,NSR:StopPlace:28916,,700,
NSR:Quay:49654,Slettebakken Tellevikvegen,60.508823,5.274389,,,NSR:StopPlace:28915,,700,
NSR:Quay:49655,Klyvalid,60.197590,5.509612,,,NSR:StopPlace:28917,,700,
NSR:Quay:49656,Klyvalid,60.197200,5.508456,,,NSR:StopPlace:28917,,700,
NSR:Quay:49657,Stegle,60.199844,5.516031,,,NSR:StopPlace:28918,,700,
NSR:Quay:49658,Stegle,60.199780,5.515142,,,NSR:StopPlace:28918,,700,
NSR:Quay:49659,Hatvik,60.206467,5.532782,,,NSR:StopPlace:28919,,700,
NSR:Quay:49660,Hatvik,60.205870,5.531588,,,NSR:StopPlace:28919,,700,
NSR:Quay:49661,Ørevik,59.662010,5.451065,,,NSR:StopPlace:28920,,700,
NSR:Quay:49662,Ørevik,59.661995,5.451411,,,NSR:StopPlace:28920,,700,
NSR:Quay:49663,Os kai,60.183610,5.468846,,,NSR:StopPlace:28921,,700,
NSR:Quay:49664,Sveisdalen,60.514153,5.280307,,,NSR:StopPlace:28922,,700,
NSR:Quay:49665,Sveisdalen,60.514170,5.280185,,,NSR:StopPlace:28922,,700,
NSR:Quay:49666,Mobergsbakken,60.182560,5.462345,,,NSR:StopPlace:28923,,700,
NSR:Quay:49667,Mobergsbakken,60.183139,5.461291,,,NSR:StopPlace:28923,,700,
NSR:Quay:49668,Moberg,60.181597,5.453003,,,NSR:StopPlace:28924,,700,
NSR:Quay:49669,Moberg,60.181723,5.453344,,,NSR:StopPlace:28924,,700,
NSR:Quay:49670,Liereid,59.652065,5.452252,,,NSR:StopPlace:28925,,700,
NSR:Quay:49671,Liereid,59.652035,5.452038,,,NSR:StopPlace:28925,,700,
NSR:Quay:49672,Hatvik ferjekai,60.208121,5.536535,,,NSR:StopPlace:28898,,700,
NSR:Quay:49673,Klauvaneset,60.516297,5.282924,Tellevikveien,,NSR:StopPlace:31183,,700,
NSR:Quay:49674,Klauvaneset,60.515913,5.283893,Tellevikveien,,NSR:StopPlace:31183,,700,
NSR:Quay:49675,Mobergslien,60.176900,5.449533,,,NSR:StopPlace:28928,,700,
NSR:Quay:49676,Mobergslien,60.177632,5.450415,,,NSR:StopPlace:28928,,700,
NSR:Quay:49677,Lekven,60.166012,5.441057,,,NSR:StopPlace:28929,,700,
NSR:Quay:49678,Lekven,60.166711,5.441239,,,NSR:StopPlace:28929,,700,
NSR:Quay:49679,Brokenes kryss,59.660866,5.451271,,,NSR:StopPlace:28931,,700,
NSR:Quay:49680,Nesjabuen,60.159490,5.435919,,,NSR:StopPlace:28930,,700,
NSR:Quay:49681,Brokenes kryss,59.661167,5.451177,,,NSR:StopPlace:28931,,700,
NSR:Quay:49682,Nesjabuen,60.160755,5.436998,,,NSR:StopPlace:28930,,700,
NSR:Quay:49683,Halhjem kafé,60.152280,5.431563,,,NSR:StopPlace:28932,,700,
